id,text,Fuente,filename
3611,"- Quiero a mi ex como a Bob Esponja.
- ¿Cómo?
- ¡En el fondo del mar!
#Chistes #Humor #Anecdotas #Crueles #Person...",Dataset_existente,
3612,"como le dice un vaquero a su hija :
hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiija   #CHISTES",Dataset_existente,
3613,El chino pianista me dijo:  no tecleo más ...,Dataset_existente,
3614,"—Hijo, deberías volver a la casa

—Que no mamá, ya soy autosuficiente. Mejor dime cuántas tazas de Suavitel debo ponerle al arroz.",Dataset_existente,
3615,"#SoyTanRebelde que cuando ""Dora la Exploradora"" me pregunta algo, no le respondo!",Dataset_existente,
3616,Afortunadamente estaba picando cebolla cuando me enteré que solo me quería como amigo.,Dataset_existente,
3617,¿Cómo se llama a una rubia teñida de moreno? Inteligencia artificial.,Dataset_existente,
3618,"-¿Vas a seguir sin hablarme? 
-✔✔ Visto el 26 de septiembre de 1995.",Dataset_existente,
3619,"—¡¿Qué estás tomando?! —Es agua, mamá. —A ver, ¡Esto no es agua, es vino! —¡ALABADO SEA EL SEÑOR!",Dataset_existente,
3620,"- Disculpe, ¿Tienes pastillas para la
baja autoestima? 
- Si, tome.
- No, no me las merezco.
#Chistes #Humor #Ane...",Dataset_existente,
3621,"— ¿Ves esta sonrisa? Tú eres el motivo.
— Aww, gracias.
— Eres mi odontólogo favorito, nunca lo olvides.",Dataset_existente,
3622,"—¿Trabajas en el zoo?
—No ¿por qué?
—¿Y esa morsa?
—¡ABUELO DEJA EN PAZ A MI NOVIA!
—¿Hace trucos?
—¡ABUELOO!
—¡QUE APLAUDA, QUE APLAUDA!",Dataset_existente,
3623,"¿Saben por qué el demonio inventó a la suegra? 
 Pues porque él no puede estar en todos lados",Dataset_existente,
3624,"—Cómo el doctor escribe: ﹏﹏ 
—Cómo lo veo: Anplignae 
—Cómo el farmaceuta lo ve: Aspirina,",Dataset_existente,
3625,"El nene :""Mamá mamá! En la escuela me dicen hijo de perra!""
La madre: ""GUAU!""
#chistes",Dataset_existente,
3626,"i'm

⚪️ gay

⚪️ straight

⚪️ bisexual 

⚪️ asexual 

🔘 Re marica cuando hablo del amor que les tengo a mis ídolos.",Dataset_existente,
3627,"—Señor mago, quiero aprender a adivinar. —Ponte en cuatro y desnúdate... —¡PERO USTED ME QUIERE COGER! —¿Ves? ya vas aprendiendo ;)",Dataset_existente,
3628,"¿Adivinen quién ya tiene el iPhone X? 🙊🙈

—Yo, en el 2050. #AppleEvent",Dataset_existente,
3629,"— Jaimito, ¿cómo se dice perro en ingles?  — Dog, maestra - Muy bien, ¿y veterinario?  — ¡Dogtor!",Dataset_existente,
3630,"_ Taxi taxi!!
- Que sorpresa Terminator!, hacia dónde va?
_ Hasta Bella Vista, baby",Dataset_existente,
3631,"Supe que iba a fracasar en la vida, desde que lancé un caparazón de tortuga en Mario Kart y rebotó y me pegué yo solito. ☹️",Dataset_existente,
3632,"#Chistes 
¡Profe, profe, me han robado!
 –  ¿Y qué te robaron? 
– La tarea.",Dataset_existente,
3633,Iba caminando y me aventaron un huevo y que les grito: -Avientenme a su mama PUTOS… ¡y me aventaron una Gallina!,Dataset_existente,
3634,"-Tengo tanta ambre! -Oye, y ¿la H? - Me la comí :(",Dataset_existente,
3635,"Amigos, estoy cansado de ser pobre, ayer dejé las perillas de la estufa abiertas para no despertar nunca jamás y resultó que NO HABÍA GAS.",Dataset_existente,
3636,"Si los videojuegos cambian el comportamiento, no sé por qué mi armario todavía no está bien ordenado después de tantas horas de Tetris",Dataset_existente,
3637,Un mesero se acerca a la mesa y dice: -¿Desea algo de comer? -¿Cuáles son las opciones? -Sí o no... #fb,Dataset_existente,
3638,"WhatsApp debería decir ""Tu mensaje ha sido enviado... visualizado, ignorado, humillado y olvidado con éxito.""",Dataset_existente,
3639,"Un hombre tan viejo, tan viejo que en lugar de tener espermatozoides tenia espermatosaurios.",Dataset_existente,
3640,"-Mamá, me voy a una fiesta.
-Vale hijo, pero no llegues tarde.
-No mamá, llegaré temprano, es más, si quieres traigo el pan.",Dataset_existente,
3641,"-Me llamo Yesenia, pero puedes llamarme La Yesi.
-Me llamo Porfirio, y nunca me llames, porfi.
-¿Entonces cómo te llamo?
-No has entendido.",Dataset_existente,
3642,"¿Se saben el chiste de Pocoyo?

¿No? Pues TAMPOCOYO JAJAJAJAJAJAJAJAJAJA

Gracias por sus ❤️ son como aplausos para mí.",Dataset_existente,
3643,"Como le dice un mexicano a su hijo para qe lea ?
Hijoleeeee... #xD",Dataset_existente,
3644,"""Échale un chingo de cilantro y cebolla a tus tacos, así también cuenta como ensalada""

—Yo si fuera nutriologo.",Dataset_existente,
3645,"- Como te puedo hacer feliz en la cama? 
- No me despiertes!

**Todas las mujeres**",Dataset_existente,
3646,"Porque caperucita roja tiene mieedo al entrar a un hotel??????
Porque esta el lobi  #chistes #humor",Dataset_existente,
3647,EMANA: La ota Hija de mi amá y mi apá.,Dataset_existente,
3648,"-¡Mamá, mamá, el abuelo se tambalea! -Pero disparale de nuevo neneeee!",Dataset_existente,
3649,"— ¿Cuál es tu nombre?

— Aléjate de mí. 

— ¿Te puedo decir ""Aleja""?",Dataset_existente,
3650,"-Amiga, mi esposo salio desde ayer a comprar 1 kilo de arroz y no ha llegado.. Estoy desesperada dime que hago?
-Pues spaguetti ¡estúpida!",Dataset_existente,
3651,"—Bienvenido a McDonalds ¿Qué desea?
—Un helado doble, por favor
—Claro, ¿De qué sabor? 
—De chocolate
—¿Chocolate con qué?
—Con ""C"" de casa.",Dataset_existente,
3652,"Manolo, mira me compré un reloj -¿Qué marca? -¡Pues la horaaa!",Dataset_existente,
3653,"– Tía, he perdido cinco kilos, ¿sabes cómo? 
– Mmmm... ¿Te has desmaquillado?",Dataset_existente,
3654,Los televisores vienen más finitos porque tienen cada vez menos adentro.,Dataset_existente,
3655,"Fui a McDonalds y el cajero me preguntó ""¿Le pongo salsa?"", dije que sí y nos pusimos a bailar mientras la gente aplaudía. Fue precioso.",Dataset_existente,
3656,"Ahora que Wikipedia cumplió 13 años parece un adolescente de verdad.

El hijo de puta cree que lo sabe todo y se la pasa pidiendo dinero.",Dataset_existente,
3657,"Él: -¿Esta silla está libre? Ella: -Sí, y la mía también si te sientas. #chistes #fb",Dataset_existente,
3658,"-Me voy a comprar algo fundamental -¿Qué cosa? -Un gorro JAJAJA ¿Lo entendiste? FUNDA-MENTAL JAJAJAJA espera no te vayas, no tengo amigos :(",Dataset_existente,
3659,"El pequeño pregunta a su padre: -Papá, por qué te casaste con mamá? -Ahh... tu tampoco te lo explicas!",Dataset_existente,
3660,"—Bebé, dime algo que te guste. —Nutella. —Jajá no tontito, otra cosa. —¡TU MEJOR AMIGA! JAJAJA... ¡Era broma mi amor! ¡¡¡SUELTA ESA SILLA!!!",Dataset_existente,
3661,¿Cuál es el animal que tiene los pies en la cabeza? El piojo... #fb,Dataset_existente,
3662,Al lado mío hay un tipo escuchando La Nueva Luna sin auriculares. Le voy a preguntar si me va a robar el cel ahora o cuando me baje.,Dataset_existente,
3663,¿Alguien había notado que la ganadora de Miss Universo siempre es del planeta Tierra?,Dataset_existente,
3664,"—Fue una hermosa cita, ¿quieres subir un rato? Estoy sola.

—Pensé que nunca lo dirías, me estoy cagando.",Dataset_existente,
3665,"Patrullero a conductor borracho: -Permiso para conducir... -Echate para allá mi amor, que este pendejo quiere manejar! by @anestart",Dataset_existente,
3666,"—¿A dónde vas con esa puerta?

—Es mi Samsung Galaxy S15.",Dataset_existente,
3667,"#chiste: Querido Santa... enviame un hermanito --------- !Santa responde: Ok... enviame a tu Mama. HoHoHo!"" #chistes RT.",Dataset_existente,
3668,"—Mesero, tráigame una ración de papas fritas. —¿Quiere que le ponga salsa? —Algo de Marc Anthony por favor",Dataset_existente,
3669,"-¿Adán le dió masa a Eva?
-No, manzana.",Dataset_existente,
3670,RT @pezo94: ¿Cuál es el chiste mas malo? -- El que le pega a los Chistesitos!,Dataset_existente,
3671,"—¿Por qué no me respondiste anoche?
—Mi celular se quedó sin pila.
—¿Se te olvido cargarlo?
—Se la quité para que no estuvieras chingando.",Dataset_existente,
3672,"—Señorita, ¿tiene ácido acetilsalicílico?
—¿Aspirinas?
—¡Eso! Siempre se me olvida el nombre :(",Dataset_existente,
3673,"-Amor, puedo preguntarte algo sin que te enojes?
-Si
-Cómo te llamás?",Dataset_existente,
3674,Quisiera ser pobre un día porque esto de ser pobre todos los días no esta bueno.,Dataset_existente,
3675,Hola Querido diario: Estoy hecho un pelotudo de esos que hablan con un diario..,Dataset_existente,
3676,"—Amor, Ya está dentro? 
—Sí ¿Te lastima?
—Sí amor, mételo despacito, duele cuando entra. 
—Ok vamos a intentar otro # de zapato #MalPensados",Dataset_existente,
3677,"—Doctor, tengo un pene enorme, mire...
—¿Le duele?
—No.
—¿Sufre de alguna incomodidad?
—No.
—Entonces, ¿a qué vino?
—Nada más a presumir.",Dataset_existente,
3678,¡Maldita distancia! ¿Por qué el enchufe del cargador está tan lejos de mi cama? :(,Dataset_existente,
3679,La otra vez mi gato se subió al arbolito de Navidad y por error cayó sobre mi celular y le dio like a 378 fotos de mi ex.,Dataset_existente,
3680,"Tengo tanta debilidad por quedarme en la cama, que en alguna vida pasada debí haber sido un colchón.",Dataset_existente,
3681,"—“Me viste y te hiciste pendeja”
—Pedro Infante, no le podemos poner así.
—Está bien, pónganle “Pasaste a mi lado, con gran indiferencia”",Dataset_existente,
3682,"Oye juan, te apuntas a una orgía que voy a hacer en mi casa?
-y cuantos son?
si llevas a tu mujer somos 3 #xD #JAJAJA #RT",Dataset_existente,
3683,"A veces volver con tu ex puede ser como ponerle el mismo pañal sucio a un bebé, osea, la misma mierda! #fb",Dataset_existente,
3684,"¿Cómo se dice niño huérfano en chino?
- Chin chu papi chin chu mami.",Dataset_existente,
3685,"En Starbucks.  -Me das un cafe? -Si, para tomar aca o para subir a Instagram?",Dataset_existente,
3686,"Soy de esos caballeros que siempre se baja a abrirle la puerta del carro a una mujer... 

Sólo para que no azote la puerta la muy pendeja.",Dataset_existente,
3687,Viejito se levanta a media noche a orinar y dice a su pene: Te fijas desgraciado!? Cuando tu tienes ganas yo si me paro by @w3r7zhitho,Dataset_existente,
3688,"Papá, papá, ¿por qué mamá corre desesperada en frente del auto? ¡¡Callate y aceleráaaaaaaa!!! Chiste by @addax_",Dataset_existente,
3689,"—Amor ¿Qué piensas de lo nuestro?

—Mira, lo importante es que mañana es lunes.

—¡Pero eso está de la verga!

—Pues lo nuestro esta peor.",Dataset_existente,
3690,"- ¿Por qué cree que trabajando con nosotros sería un activo de valor en esta empresa?

- ..me rindo. Por qué?",Dataset_existente,
3691,"Yo ya no tengo edad para discutir por tonterías con nadie, así que bájate del columpio que me toca a mí o te tiro arena en los ojos.",Dataset_existente,
3692,"Que hace superman al entrar a Internet? 
revisa SU PER FIL",Dataset_existente,
3693,"Creo que tengo Gripe Porcina... porque estoy engripado, y hecho un cerdo.",Dataset_existente,
3694,"Me gusta ir al super, acercarme a alguna embarazada y susurrarle al oído “si no deja esa sandía en su lugar llamaré a la policía”.",Dataset_existente,
3695,PASSARELLA SE METE EN UN TUNEL Y GRITA : RIVER ES DE PRIMERAAAA Y EL ECO LE RESPONDE : ERAAAA ERAAAAA #CHISTES,Dataset_existente,
3696,"¿Cómo le haces cosquillas a una bebé fresísima (sifrina, pituca, etc)? -Gucci, Gucci, Gucci...",Dataset_existente,
3697,"Amor, vendí 3 colchones y 20 tangas y me hice $200 mil 
-Eso no es nada, yo con un colchón y sin tangas me hice 500 mil #chistes RT!!",Dataset_existente,
3698,"El padre antes de morir dice a sus hijos: 
-Mariano besame la mano! 
Vicente besame la frente!
Angulo. Angulo, no huyas
cobarde! #XD #JAJAJA",Dataset_existente,
3699,"La maestra de español pregunta: Pepito, si digo ""Yo estoy gozando"" ¿donde está el sujeto? ¡Arriba de usted, maestra!",Dataset_existente,
3700,-Quién manda aquí? - Aquí mando yo! -Entonces mándeme dos botellas de vino!,Dataset_existente,
3701,"Estaban dos borrachos en un bar y le dice uno al otro:
-Oye Juan deja de beber ya que te estás poniendo borroso.....",Dataset_existente,
3702,"-Con mi esposo tengo SEXO OLIMPICO. -¿Porque es muy bueno? -No, porque es una vez cada cuatro años... by @hadacon #fb",Dataset_existente,
3703,Mi problema es que me queda más cerca el refri que el gym.,Dataset_existente,
3704,"#Chiste En una familia pobre: 
-Mama puedo repitir carne? 
-Claro hijo.
-carne carne carne carne carne carne #Chistes RT",Dataset_existente,
3705,"Mi amor, mi amor, en la escuela me dicen Edipo...
 #ChistesdePsicologos",Dataset_existente,
3706,"-¿Por qué cambiaste tanto?
-No podía ser un espermatozoide por el resto de mi vida.",Dataset_existente,
3707,Cual es el colmo de un jardinero? - Que su hija se llame rosa y el niovio la deje plantada... #chistes,Dataset_existente,
3708,"Salgo a correr todos los días y cada vez me entra menos ropa. Creo que el jugo que tomo para bajar la hamburguesa al volver, no va.",Dataset_existente,
3709,"Cuando me caigo en la calle hago como si nada, me pongo de pie y no dejo de correr hasta que llego a otro país e inicio una nueva vida.",Dataset_existente,
3710,"— Escucha princesa, nuestra canción. 😍
—Pero ese es el himno de la Champions...
— ¡A ti no te hablo culera! Le hablo a mi caguama.",Dataset_existente,
3711,"Te acuerdas cuando lo mamabas, lo chupabas, lo mordías y le sacabas bastante leche? RT si también te acordaste de tu biberón.",Dataset_existente,
3712,"¿Qué es una solterona?
- Una mujer que ha pasado muchas Navidades pero ninguna Nochebuena. #XD",Dataset_existente,
3713,"POLICÍA: ¿Sabe a qué velocidad iba ud?
YO: Mi selfie de Snapchat dice 90 km/h.
POLICÍA: LOL agrégame.",Dataset_existente,
3714,"ABOGADO: -Mi cliente es serio, no bb no fuma no anda con mujeres ACUSADO: -Te pago pa q me dfiendas no pa q hables de otro by @Miksabelle",Dataset_existente,
3715,"El que es capaz de sonreír cuando todo le está saliendo mal, es porque ya tiene pensado a quien echarle la culpa...",Dataset_existente,
3716,Dos chinitos: -Compadle me complé un coche -¿Y qué coche se compló? -Un Alfa... -¿Lomeo? -Lomeas y te palto tu madle! #fb,Dataset_existente,
3717,Recordarte? Ni que fueras mi contraseña.,Dataset_existente,
3718,"Siempre quise ser ALGUIEN en la vida, pero ahora me doy cuenta que debí haber sido más específico...",Dataset_existente,
3719,"—Amor, te estás obsesionando mucho con el fútbol. ¡Me haces falta!

—¿CUÁL FALTA?, ¿CUÁL FALTA? ¡SI LLEGUÉ LIMPIO AL BALÓN, AL BALÓN!",Dataset_existente,
3720,"El niño a su papá:

-¡Papá, papá, vinieron a preguntar si aquí vendían un burro!

- ¿Y qué les dijiste, hijo?

- Que no estabas #Chistes RT.",Dataset_existente,
3721,"—Ayer cogí.

—¿En serio? ¿Con quién?

—¿Recuerdas a las dos chicas que llegaron a tu fiesta en minifalda?

—Sí.

—Pues me cogí a tu novia.",Dataset_existente,
3722,"-¡ARRIBA LAS MANOS!, dame el celular.
-Es Blackberry.
-Olvídalo. Es más, ten este iPhone que me acabo de robar, está viejito, pero funciona.",Dataset_existente,
3723,"-¿911, cuál es su emergencia? -¡TWITTER ESTÁ FALLANDO! -¡Dios mio, mantenga la calma vamos en camino, Y POR NINGÚN MOTIVO ENTRE A FACEBOOK.",Dataset_existente,
3724,"Motivos para usar audífonos:

Para mejorar la experiencia de audio 2%
Para no molestará los demás 2%
Por si el vídeo trae gemidos 96%",Dataset_existente,
3725,"- Bájame la luna  - Si claro mi amor, ahora voy, espera que estoy ocupado subiendo el sol y moviendo a Júpiter un poco hacia la derecha.",Dataset_existente,
3726,Odio a esa gente que dice: “Siempre estaré contigo” y cuando les dices que te ayuden a matar a alguien se alejan todos espantados.,Dataset_existente,
3727,"_ Che ateo, venís a comer hoy?
 - No creo",Dataset_existente,
3728,"-La vida es así...
-¿Así cómo?
-Qué se yo, son las 8 de la mañana, no sé ni quién soy, mirá si voy a saber como es la vida, gil.",Dataset_existente,
3729,—¿Quieres ser mi novia o qué onda? —Qué onda.,Dataset_existente,
3730,#chiste á… estoy embarazada!!! Ay hija! ¿pero dónde tenías la cabeza? Entre el volante y el equipo de música. #chistes RT,Dataset_existente,
3731,"Un tipo tan viejo tan viejo,  que no tenia  espermatozoides sino espermatozauros.",Dataset_existente,
